מזהה,סוג,"מק""ט",Name,פורסם,האם מומלץ?,נראות בקטלוג,תיאור קצר,תיאור,תאריך התחלה של מחיר המבצע,תאריך סיום של מחיר המבצע,Tax status,סוג מס,במלאי?,מלאי,כמות של מלאי מועט,לאפשר הזמנות מראש?,נמכר בנפרד?,משקל (kg),אורך (cm),רוחב (cm),גובה (cm),לאפשר חוות דעת של לקוחות?,הערת רכישה,מחיר מבצע,מחיר רגיל,Categories,תגיות,Shipping class,תמונות,הגבלת הורדות,ימים שנותרו לתוקף ההורדה,אב,מוצרים מקובצים,מוצרים משודרגים,מוצרים משלימים,URL חיצוני,טקסט כפתור,מיקום,כלים: _wpml_word_count,כלים: _wpml_media_featured,כלים: _wpml_media_duplicate,שיוך 1 שמות,שיוך 1 ערכים,שיוך 1 פריטים מוצגים,שיוך 1 פריטים גלובליים,שיוך 2 שמות,שיוך 2 ערכים,שיוך 2 פריטים מוצגים,שיוך 2 פריטים גלובליים
1855,simple,,תותח קונפטי לחתונה ,1,0,visible,,"נפשיים הקואורדינציה לשעשוע או זהים האדם לבד מסוימים אלימים הממשיכים, בעלי בכל היסטוריה ואת היונקים ופנאי את שמשחקים אחד במקרים. ",,,taxable,,1,,,0,0,,,,,1,,,13.9,מסיבת רווקות BRIDE TO BE,,,https://celebrationbyorel.com/wp-content/uploads/2019/08/מפיות_003.jpg,,,,,,,,,0,"{""total"":0,""to_translate"":{""en"":4,""he"":4}}",1,1,,,,,,,,
1856,simple,,חבילת קופסאות קרטון קטנות לסוכריות בעיצוב כלה ,1,0,visible,,"נפשיים הקואורדינציה לשעשוע או זהים האדם לבד מסוימים אלימים הממשיכים, בעלי בכל היסטוריה ואת היונקים ופנאי את שמשחקים אחד במקרים. ",,,taxable,,1,,,0,0,,,,,1,,,16.9,מסיבת רווקות BRIDE TO BE,,,https://celebrationbyorel.com/wp-content/uploads/2019/08/מפיות_003.jpg,,,,,,,,,0,"{""total"":0,""to_translate"":{""en"":2,""he"":2}}",1,1,,,,,,,,
1857,simple,,סרט עטיפה לבן מוטבע BRIDE TO BE זהב ,1,0,visible,,"נפשיים הקואורדינציה לשעשוע או זהים האדם לבד מסוימים אלימים הממשיכים, בעלי בכל היסטוריה ואת היונקים ופנאי את שמשחקים אחד במקרים. ",,,taxable,,1,,,0,0,,,,,1,,,8.9,מסיבת רווקות BRIDE TO BE,,,https://celebrationbyorel.com/wp-content/uploads/2019/08/מפיות_003.jpg,,,,,,,,,0,"{""total"":0,""to_translate"":{""en"":4,""he"":4}}",1,1,,,,,,,,
1858,simple,,בלון כלה לניפוח עצמי ,1,0,visible,,"נפשיים הקואורדינציה לשעשוע או זהים האדם לבד מסוימים אלימים הממשיכים, בעלי בכל היסטוריה ואת היונקים ופנאי את שמשחקים אחד במקרים. ",,,taxable,,1,,,0,0,,,,,1,,,7.9,מסיבת רווקות BRIDE TO BE,,,https://celebrationbyorel.com/wp-content/uploads/2019/08/מפיות_003.jpg,,,,,,,,,0,"{""total"":0,""to_translate"":{""en"":6,""he"":6}}",1,1,,,,,,,,
1859,simple,,בלון חתן לניפוח עצמי ,1,0,visible,,"נפשיים הקואורדינציה לשעשוע או זהים האדם לבד מסוימים אלימים הממשיכים, בעלי בכל היסטוריה ואת היונקים ופנאי את שמשחקים אחד במקרים. ",,,taxable,,1,,,0,0,,,,,1,,,7.9,מסיבת רווקות BRIDE TO BE,,,https://celebrationbyorel.com/wp-content/uploads/2019/08/מפיות_003.jpg,,,,,,,,,0,"{""total"":0,""to_translate"":{""en"":4,""he"":4}}",1,1,,,,,,,,
1860,simple,,קופסאות ברזל בצורת לב עיצוה כלה לסוכריות ,1,0,visible,,"נפשיים הקואורדינציה לשעשוע או זהים האדם לבד מסוימים אלימים הממשיכים, בעלי בכל היסטוריה ואת היונקים ופנאי את שמשחקים אחד במקרים. ",,,taxable,,1,,,0,0,,,,,1,,,4.9,מסיבת רווקות BRIDE TO BE,,,https://celebrationbyorel.com/wp-content/uploads/2019/08/מפיות_003.jpg,,,,,,,,,0,"{""total"":0,""to_translate"":{""en"":2,""he"":2}}",1,1,,,,,,,,
1861,simple,,קעקועי גוף כסף וזהב team bride ,1,0,visible,,"נפשיים הקואורדינציה לשעשוע או זהים האדם לבד מסוימים אלימים הממשיכים, בעלי בכל היסטוריה ואת היונקים ופנאי את שמשחקים אחד במקרים. ",,,taxable,,1,,,0,0,,,,,1,,,16,מסיבת רווקות BRIDE TO BE,,,https://celebrationbyorel.com/wp-content/uploads/2019/08/מפיות_003.jpg,,,,,,,,,0,"{""total"":0,""to_translate"":{""en"":4,""he"":4}}",1,1,,,,,,,,
1862,simple,,חבילת בלונים team bride  זהב לבן ורוד וקונפטי ,1,0,visible,,"נפשיים הקואורדינציה לשעשוע או זהים האדם לבד מסוימים אלימים הממשיכים, בעלי בכל היסטוריה ואת היונקים ופנאי את שמשחקים אחד במקרים. ",,,taxable,,1,,,0,0,,,,,1,,,31.9,מסיבת רווקות BRIDE TO BE,,,https://celebrationbyorel.com/wp-content/uploads/2019/08/מפיות_003.jpg,,,,,,,,,0,"{""total"":0,""to_translate"":{""en"":6,""he"":6}}",1,1,,,,,,,,
1863,simple,,מפיות ורודות מוטבע bride to be  זהב ,1,0,visible,,"נפשיים הקואורדינציה לשעשוע או זהים האדם לבד מסוימים אלימים הממשיכים, בעלי בכל היסטוריה ואת היונקים ופנאי את שמשחקים אחד במקרים. ",,,taxable,,1,,,0,0,,,,,1,,,17.9,מסיבת רווקות BRIDE TO BE,,,https://celebrationbyorel.com/wp-content/uploads/2019/08/מפיות_003.jpg,,,,,,,,,0,"{""total"":0,""to_translate"":{""en"":4,""he"":4}}",1,1,,,,,,,,
1864,simple,,מארזי קרטון לעטיפת מתנות ורוד מוטבע bride to be  זהב ,1,0,visible,,"נפשיים הקואורדינציה לשעשוע או זהים האדם לבד מסוימים אלימים הממשיכים, בעלי בכל היסטוריה ואת היונקים ופנאי את שמשחקים אחד במקרים. ",,,taxable,,1,,,0,0,,,,,1,,,11.9,מסיבת רווקות BRIDE TO BE,,,https://celebrationbyorel.com/wp-content/uploads/2019/08/מפיות_003.jpg,,,,,,,,,0,"{""total"":0,""to_translate"":{""en"":2,""he"":2}}",1,1,,,,,,,,
1865,simple,,בירית bride to be  לבן ורוד ,1,0,visible,,"נפשיים הקואורדינציה לשעשוע או זהים האדם לבד מסוימים אלימים הממשיכים, בעלי בכל היסטוריה ואת היונקים ופנאי את שמשחקים אחד במקרים. ",,,taxable,,1,,,0,0,,,,,1,,,9.9,מסיבת רווקות BRIDE TO BE,,,https://celebrationbyorel.com/wp-content/uploads/2019/08/מפיות_003.jpg,,,,,,,,,0,"{""total"":0,""to_translate"":{""en"":4,""he"":4}}",1,1,,,,,,,,
1866,simple,,בירית bride to be  שחור ורוד ,1,0,visible,,"נפשיים הקואורדינציה לשעשוע או זהים האדם לבד מסוימים אלימים הממשיכים, בעלי בכל היסטוריה ואת היונקים ופנאי את שמשחקים אחד במקרים. ",,,taxable,,1,,,0,0,,,,,1,,,9.9,מסיבת רווקות BRIDE TO BE,,,https://celebrationbyorel.com/wp-content/uploads/2019/08/מפיות_003.jpg,,,,,,,,,0,"{""total"":0,""to_translate"":{""en"":6,""he"":6}}",1,1,,,,,,,,
1867,simple,,בירית bride to be  ורוד פרווה ,1,0,visible,,"נפשיים הקואורדינציה לשעשוע או זהים האדם לבד מסוימים אלימים הממשיכים, בעלי בכל היסטוריה ואת היונקים ופנאי את שמשחקים אחד במקרים. ",,,taxable,,1,,,0,0,,,,,1,,,10.9,מסיבת רווקות BRIDE TO BE,,,https://celebrationbyorel.com/wp-content/uploads/2019/08/מפיות_003.jpg,,,,,,,,,0,"{""total"":0,""to_translate"":{""en"":4,""he"":4}}",1,1,,,,,,,,
1868,simple,,קשים איבר מין גברי ורודים + קונפטי ורוד איבר מין ,1,0,visible,,"נפשיים הקואורדינציה לשעשוע או זהים האדם לבד מסוימים אלימים הממשיכים, בעלי בכל היסטוריה ואת היונקים ופנאי את שמשחקים אחד במקרים. ",,,taxable,,1,,,0,0,,,,,1,,,46.9,מסיבת רווקות BRIDE TO BE,,,https://celebrationbyorel.com/wp-content/uploads/2019/08/מפיות_003.jpg,,,,,,,,,0,"{""total"":0,""to_translate"":{""en"":2,""he"":2}}",1,1,,,,,,,,
1869,simple,,קשים בצבעים איבר מין גברי,1,0,visible,,"נפשיים הקואורדינציה לשעשוע או זהים האדם לבד מסוימים אלימים הממשיכים, בעלי בכל היסטוריה ואת היונקים ופנאי את שמשחקים אחד במקרים. ",,,taxable,,1,,,0,0,,,,,1,,,6.9,מסיבת רווקות BRIDE TO BE,,,https://celebrationbyorel.com/wp-content/uploads/2019/08/מפיות_003.jpg,,,,,,,,,0,"{""total"":0,""to_translate"":{""en"":4,""he"":4}}",1,1,,,,,,,,
1870,simple,,קישוט למרכז שולחן איבר מין גברי ורוד ,1,0,visible,,"נפשיים הקואורדינציה לשעשוע או זהים האדם לבד מסוימים אלימים הממשיכים, בעלי בכל היסטוריה ואת היונקים ופנאי את שמשחקים אחד במקרים. ",,,taxable,,1,,,0,0,,,,,1,,,30.9,מסיבת רווקות BRIDE TO BE,,,https://celebrationbyorel.com/wp-content/uploads/2019/08/מפיות_003.jpg,,,,,,,,,0,"{""total"":0,""to_translate"":{""en"":6,""he"":6}}",1,1,,,,,,,,
1871,simple,,זר פרחים לבן ,1,0,visible,,"נפשיים הקואורדינציה לשעשוע או זהים האדם לבד מסוימים אלימים הממשיכים, בעלי בכל היסטוריה ואת היונקים ופנאי את שמשחקים אחד במקרים. ",,,taxable,,1,,,0,0,,,,,1,,,11.9,מסיבת רווקות BRIDE TO BE,,,https://celebrationbyorel.com/wp-content/uploads/2019/08/מפיות_003.jpg,,,,,,,,,0,"{""total"":0,""to_translate"":{""en"":4,""he"":4}}",1,1,,,,,,,,
1872,simple,,הינומה לבנה לשיער ,1,0,visible,,"נפשיים הקואורדינציה לשעשוע או זהים האדם לבד מסוימים אלימים הממשיכים, בעלי בכל היסטוריה ואת היונקים ופנאי את שמשחקים אחד במקרים. ",,,taxable,,1,,,0,0,,,,,1,,,13.9,מסיבת רווקות BRIDE TO BE,,,https://celebrationbyorel.com/wp-content/uploads/2019/08/מפיות_003.jpg,,,,,,,,,0,"{""total"":0,""to_translate"":{""en"":2,""he"":2}}",1,1,,,,,,,,
1873,simple,,קישוט למרכז שולחן חתן כלה ,1,0,visible,,"נפשיים הקואורדינציה לשעשוע או זהים האדם לבד מסוימים אלימים הממשיכים, בעלי בכל היסטוריה ואת היונקים ופנאי את שמשחקים אחד במקרים. ",,,taxable,,1,,,0,0,,,,,1,,,19.9,מסיבת רווקות BRIDE TO BE,,,https://celebrationbyorel.com/wp-content/uploads/2019/08/מפיות_003.jpg,,,,,,,,,0,"{""total"":0,""to_translate"":{""en"":4,""he"":4}}",1,1,,,,,,,,
1874,simple,,קישוט למרכז שולחן MRS&MS זהב ,1,0,visible,,"נפשיים הקואורדינציה לשעשוע או זהים האדם לבד מסוימים אלימים הממשיכים, בעלי בכל היסטוריה ואת היונקים ופנאי את שמשחקים אחד במקרים. ",,,taxable,,1,,,0,0,,,,,1,,,19.9,מסיבת רווקות BRIDE TO BE,,,https://celebrationbyorel.com/wp-content/uploads/2019/08/מפיות_003.jpg,,,,,,,,,0,"{""total"":0,""to_translate"":{""en"":6,""he"":6}}",1,1,,,,,,,,
1875,simple,,קישוט למרכז שולחן שמלת כלה וחליפת חתן ,1,0,visible,,"נפשיים הקואורדינציה לשעשוע או זהים האדם לבד מסוימים אלימים הממשיכים, בעלי בכל היסטוריה ואת היונקים ופנאי את שמשחקים אחד במקרים. ",,,taxable,,1,,,0,0,,,,,1,,,19.9,מסיבת רווקות BRIDE TO BE,,,https://celebrationbyorel.com/wp-content/uploads/2019/08/מפיות_003.jpg,,,,,,,,,0,"{""total"":0,""to_translate"":{""en"":4,""he"":4}}",1,1,,,,,,,,
1876,simple,,מניפה לבנה ,1,0,visible,,"נפשיים הקואורדינציה לשעשוע או זהים האדם לבד מסוימים אלימים הממשיכים, בעלי בכל היסטוריה ואת היונקים ופנאי את שמשחקים אחד במקרים. ",,,taxable,,1,,,0,0,,,,,1,,,8,מסיבת רווקות BRIDE TO BE,,,https://celebrationbyorel.com/wp-content/uploads/2019/08/מפיות_003.jpg,,,,,,,,,0,"{""total"":0,""to_translate"":{""en"":2,""he"":2}}",1,1,,,,,,,,
1877,simple,,מניפה לבנה  וכסף ,1,0,visible,,"נפשיים הקואורדינציה לשעשוע או זהים האדם לבד מסוימים אלימים הממשיכים, בעלי בכל היסטוריה ואת היונקים ופנאי את שמשחקים אחד במקרים. ",,,taxable,,1,,,0,0,,,,,1,,,8,מסיבת רווקות BRIDE TO BE,,,https://celebrationbyorel.com/wp-content/uploads/2019/08/מפיות_003.jpg,,,,,,,,,0,"{""total"":0,""to_translate"":{""en"":4,""he"":4}}",1,1,,,,,,,,
1878,simple,,כוסות קרטון ורודות מוטבע Bride to be  זהב ,1,0,visible,,"נפשיים הקואורדינציה לשעשוע או זהים האדם לבד מסוימים אלימים הממשיכים, בעלי בכל היסטוריה ואת היונקים ופנאי את שמשחקים אחד במקרים. ",,,taxable,,1,,,0,0,,,,,1,,,11.9,מסיבת רווקות BRIDE TO BE,,,https://celebrationbyorel.com/wp-content/uploads/2019/08/מפיות_003.jpg,,,,,,,,,0,"{""total"":0,""to_translate"":{""en"":6,""he"":6}}",1,1,,,,,,,,
1879,simple,,מסגרת קרטון גדולה לצילום תמונות bride to be כסף נצנצים,1,0,visible,,"נפשיים הקואורדינציה לשעשוע או זהים האדם לבד מסוימים אלימים הממשיכים, בעלי בכל היסטוריה ואת היונקים ופנאי את שמשחקים אחד במקרים. ",,,taxable,,1,,,0,0,,,,,1,,,35,מסיבת רווקות BRIDE TO BE,,,https://celebrationbyorel.com/wp-content/uploads/2019/08/מפיות_003.jpg,,,,,,,,,0,"{""total"":0,""to_translate"":{""en"":4,""he"":4}}",1,1,,,,,,,,
1880,simple,,כוסות,1,0,visible,,"נפשיים הקואורדינציה לשעשוע או זהים האדם לבד מסוימים אלימים הממשיכים, בעלי בכל היסטוריה ואת היונקים ופנאי את שמשחקים אחד במקרים. ",,,taxable,,1,,,0,0,,,,,1,,,,,,,https://celebrationbyorel.com/wp-content/uploads/2019/08/מפיות_003.jpg,,,,,,,,,0,"{""total"":0,""to_translate"":{""en"":2,""he"":2}}",1,1,,,,,,,,
1881,simple,,כוסות נייר יוקרתיות סדרת הבועות,1,0,visible,,"נפשיים הקואורדינציה לשעשוע או זהים האדם לבד מסוימים אלימים הממשיכים, בעלי בכל היסטוריה ואת היונקים ופנאי את שמשחקים אחד במקרים. ",,,taxable,,1,,,0,0,,,,,1,,,מחיר,,,,https://celebrationbyorel.com/wp-content/uploads/2019/08/מפיות_003.jpg,,,,,,,,,0,"{""total"":0,""to_translate"":{""en"":4,""he"":4}}",1,1,,,,,,,,
1882,simple,,כוסות נייר יוקרתיות סדרת הבועות ירוק בהיר,1,0,visible,,"נפשיים הקואורדינציה לשעשוע או זהים האדם לבד מסוימים אלימים הממשיכים, בעלי בכל היסטוריה ואת היונקים ופנאי את שמשחקים אחד במקרים. ",,,taxable,,1,,,0,0,,,,,1,,,12.9,כוסות נייר יוקרתיות סדרת הבועות > כוסות,,,https://celebrationbyorel.com/wp-content/uploads/2019/08/מפיות_003.jpg,,,,,,,,,0,"{""total"":0,""to_translate"":{""en"":6,""he"":6}}",1,1,,,,,,,,
1883,simple,,כוסות נייר יוקרתיות סדרת הבועות צהוב,1,0,visible,,"נפשיים הקואורדינציה לשעשוע או זהים האדם לבד מסוימים אלימים הממשיכים, בעלי בכל היסטוריה ואת היונקים ופנאי את שמשחקים אחד במקרים. ",,,taxable,,1,,,0,0,,,,,1,,,12.9,כוסות נייר יוקרתיות סדרת הבועות > כוסות,,,https://celebrationbyorel.com/wp-content/uploads/2019/08/מפיות_003.jpg,,,,,,,,,0,"{""total"":0,""to_translate"":{""en"":4,""he"":4}}",1,1,,,,,,,,
1884,simple,,כוסות נייר יוקרתיות סדרת הבועות תכלת,1,0,visible,,"נפשיים הקואורדינציה לשעשוע או זהים האדם לבד מסוימים אלימים הממשיכים, בעלי בכל היסטוריה ואת היונקים ופנאי את שמשחקים אחד במקרים. ",,,taxable,,1,,,0,0,,,,,1,,,12.9,כוסות נייר יוקרתיות סדרת הבועות > כוסות,,,https://celebrationbyorel.com/wp-content/uploads/2019/08/מפיות_003.jpg,,,,,,,,,0,"{""total"":0,""to_translate"":{""en"":2,""he"":2}}",1,1,,,,,,,,
1885,simple,,כוסות נייר יוקרתיות סדרת הבועות קרם,1,0,visible,,"נפשיים הקואורדינציה לשעשוע או זהים האדם לבד מסוימים אלימים הממשיכים, בעלי בכל היסטוריה ואת היונקים ופנאי את שמשחקים אחד במקרים. ",,,taxable,,1,,,0,0,,,,,1,,,12.9,כוסות נייר יוקרתיות סדרת הבועות > כוסות,,,https://celebrationbyorel.com/wp-content/uploads/2019/08/מפיות_003.jpg,,,,,,,,,0,"{""total"":0,""to_translate"":{""en"":4,""he"":4}}",1,1,,,,,,,,
1886,simple,,כוסות נייר יוקרתיות סדרת הבועות ורוד בהיר,1,0,visible,,"נפשיים הקואורדינציה לשעשוע או זהים האדם לבד מסוימים אלימים הממשיכים, בעלי בכל היסטוריה ואת היונקים ופנאי את שמשחקים אחד במקרים. ",,,taxable,,1,,,0,0,,,,,1,,,12.9,כוסות נייר יוקרתיות סדרת הבועות > כוסות,,,https://celebrationbyorel.com/wp-content/uploads/2019/08/מפיות_003.jpg,,,,,,,,,0,"{""total"":0,""to_translate"":{""en"":6,""he"":6}}",1,1,,,,,,,,
1887,simple,,כוסות נייר יוקרתיות סדרת הבועות חום בהיר,1,0,visible,,"נפשיים הקואורדינציה לשעשוע או זהים האדם לבד מסוימים אלימים הממשיכים, בעלי בכל היסטוריה ואת היונקים ופנאי את שמשחקים אחד במקרים. ",,,taxable,,1,,,0,0,,,,,1,,,12.9,כוסות נייר יוקרתיות סדרת הבועות > כוסות,,,https://celebrationbyorel.com/wp-content/uploads/2019/08/מפיות_003.jpg,,,,,,,,,0,"{""total"":0,""to_translate"":{""en"":4,""he"":4}}",1,1,,,,,,,,
1888,simple,,כוסות נייר יוקרתיות סדרת הבועות לבן,1,0,visible,,"נפשיים הקואורדינציה לשעשוע או זהים האדם לבד מסוימים אלימים הממשיכים, בעלי בכל היסטוריה ואת היונקים ופנאי את שמשחקים אחד במקרים. ",,,taxable,,1,,,0,0,,,,,1,,,12.9,כוסות נייר יוקרתיות סדרת הבועות > כוסות,,,https://celebrationbyorel.com/wp-content/uploads/2019/08/מפיות_003.jpg,,,,,,,,,0,"{""total"":0,""to_translate"":{""en"":2,""he"":2}}",1,1,,,,,,,,
1889,simple,,כוסות נייר יוקרתיות סדרת הבועות שחור,1,0,visible,,"נפשיים הקואורדינציה לשעשוע או זהים האדם לבד מסוימים אלימים הממשיכים, בעלי בכל היסטוריה ואת היונקים ופנאי את שמשחקים אחד במקרים. ",,,taxable,,1,,,0,0,,,,,1,,,12.9,כוסות נייר יוקרתיות סדרת הבועות > כוסות,,,https://celebrationbyorel.com/wp-content/uploads/2019/08/מפיות_003.jpg,,,,,,,,,0,"{""total"":0,""to_translate"":{""en"":4,""he"":4}}",1,1,,,,,,,,
1890,simple,,כוסות נייר יוקרתיות סדרת הבועות כסף,1,0,visible,,"נפשיים הקואורדינציה לשעשוע או זהים האדם לבד מסוימים אלימים הממשיכים, בעלי בכל היסטוריה ואת היונקים ופנאי את שמשחקים אחד במקרים. ",,,taxable,,1,,,0,0,,,,,1,,,12.9,כוסות נייר יוקרתיות סדרת הבועות > כוסות,,,https://celebrationbyorel.com/wp-content/uploads/2019/08/מפיות_003.jpg,,,,,,,,,0,"{""total"":0,""to_translate"":{""en"":6,""he"":6}}",1,1,,,,,,,,
1891,simple,,כוסות פלסטיק צבעוניות,1,0,visible,,"נפשיים הקואורדינציה לשעשוע או זהים האדם לבד מסוימים אלימים הממשיכים, בעלי בכל היסטוריה ואת היונקים ופנאי את שמשחקים אחד במקרים. ",,,taxable,,1,,,0,0,,,,,1,,,מחיר,,,,https://celebrationbyorel.com/wp-content/uploads/2019/08/מפיות_003.jpg,,,,,,,,,0,"{""total"":0,""to_translate"":{""en"":4,""he"":4}}",1,1,,,,,,,,
1892,simple,,כוסות פלסטיק כחולות,1,0,visible,,"נפשיים הקואורדינציה לשעשוע או זהים האדם לבד מסוימים אלימים הממשיכים, בעלי בכל היסטוריה ואת היונקים ופנאי את שמשחקים אחד במקרים. ",,,taxable,,1,,,0,0,,,,,1,,,8.9,כוסות פלסטיק צבעוניות > כוסות,,,https://celebrationbyorel.com/wp-content/uploads/2019/08/מפיות_003.jpg,,,,,,,,,0,"{""total"":0,""to_translate"":{""en"":2,""he"":2}}",1,1,,,,,,,,
1893,simple,,כוסות פלסטיק ורוד פוקסיה,1,0,visible,,"נפשיים הקואורדינציה לשעשוע או זהים האדם לבד מסוימים אלימים הממשיכים, בעלי בכל היסטוריה ואת היונקים ופנאי את שמשחקים אחד במקרים. ",,,taxable,,1,,,0,0,,,,,1,,,8.9,כוסות פלסטיק צבעוניות > כוסות,,,https://celebrationbyorel.com/wp-content/uploads/2019/08/מפיות_003.jpg,,,,,,,,,0,"{""total"":0,""to_translate"":{""en"":4,""he"":4}}",1,1,,,,,,,,
1894,simple,,כוסות פלסטיק כתומות,1,0,visible,,"נפשיים הקואורדינציה לשעשוע או זהים האדם לבד מסוימים אלימים הממשיכים, בעלי בכל היסטוריה ואת היונקים ופנאי את שמשחקים אחד במקרים. ",,,taxable,,1,,,0,0,,,,,1,,,8.9,כוסות פלסטיק צבעוניות > כוסות,,,https://celebrationbyorel.com/wp-content/uploads/2019/08/מפיות_003.jpg,,,,,,,,,0,"{""total"":0,""to_translate"":{""en"":6,""he"":6}}",1,1,,,,,,,,
1895,simple,,כוסות פלסטיק ירוקות,1,0,visible,,"נפשיים הקואורדינציה לשעשוע או זהים האדם לבד מסוימים אלימים הממשיכים, בעלי בכל היסטוריה ואת היונקים ופנאי את שמשחקים אחד במקרים. ",,,taxable,,1,,,0,0,,,,,1,,,8.9,כוסות פלסטיק צבעוניות > כוסות,,,https://celebrationbyorel.com/wp-content/uploads/2019/08/מפיות_003.jpg,,,,,,,,,0,"{""total"":0,""to_translate"":{""en"":4,""he"":4}}",1,1,,,,,,,,
1896,simple,,כוסות פלסטיק יהלום,1,0,visible,,"נפשיים הקואורדינציה לשעשוע או זהים האדם לבד מסוימים אלימים הממשיכים, בעלי בכל היסטוריה ואת היונקים ופנאי את שמשחקים אחד במקרים. ",,,taxable,,1,,,0,0,,,,,1,,,מחיר,,,,https://celebrationbyorel.com/wp-content/uploads/2019/08/מפיות_003.jpg,,,,,,,,,0,"{""total"":0,""to_translate"":{""en"":2,""he"":2}}",1,1,,,,,,,,
1897,simple,,כוסות יהלום זהב,1,0,visible,,"נפשיים הקואורדינציה לשעשוע או זהים האדם לבד מסוימים אלימים הממשיכים, בעלי בכל היסטוריה ואת היונקים ופנאי את שמשחקים אחד במקרים. ",,,taxable,,1,,,0,0,,,,,1,,,8.9,כוסות פלסטיק יהלום > כוסות,,,https://celebrationbyorel.com/wp-content/uploads/2019/08/מפיות_003.jpg,,,,,,,,,0,"{""total"":0,""to_translate"":{""en"":4,""he"":4}}",1,1,,,,,,,,
1898,simple,,כוסות יהלום כחול,1,0,visible,,"נפשיים הקואורדינציה לשעשוע או זהים האדם לבד מסוימים אלימים הממשיכים, בעלי בכל היסטוריה ואת היונקים ופנאי את שמשחקים אחד במקרים. ",,,taxable,,1,,,0,0,,,,,1,,,8.9,כוסות פלסטיק יהלום > כוסות,,,https://celebrationbyorel.com/wp-content/uploads/2019/08/מפיות_003.jpg,,,,,,,,,0,"{""total"":0,""to_translate"":{""en"":6,""he"":6}}",1,1,,,,,,,,
1899,simple,,כוסות יהלום סגול,1,0,visible,,"נפשיים הקואורדינציה לשעשוע או זהים האדם לבד מסוימים אלימים הממשיכים, בעלי בכל היסטוריה ואת היונקים ופנאי את שמשחקים אחד במקרים. ",,,taxable,,1,,,0,0,,,,,1,,,8.9,כוסות פלסטיק יהלום > כוסות,,,https://celebrationbyorel.com/wp-content/uploads/2019/08/מפיות_003.jpg,,,,,,,,,0,"{""total"":0,""to_translate"":{""en"":4,""he"":4}}",1,1,,,,,,,,
1900,simple,,אפייה ,1,0,visible,,"נפשיים הקואורדינציה לשעשוע או זהים האדם לבד מסוימים אלימים הממשיכים, בעלי בכל היסטוריה ואת היונקים ופנאי את שמשחקים אחד במקרים. ",,,taxable,,1,,,0,0,,,,,1,,,,,,,https://celebrationbyorel.com/wp-content/uploads/2019/08/מפיות_003.jpg,,,,,,,,,0,"{""total"":0,""to_translate"":{""en"":2,""he"":2}}",1,1,,,,,,,,
1901,simple,,צבע מאכל ג'ל לבן,1,0,visible,,"נפשיים הקואורדינציה לשעשוע או זהים האדם לבד מסוימים אלימים הממשיכים, בעלי בכל היסטוריה ואת היונקים ופנאי את שמשחקים אחד במקרים. ",,,taxable,,1,,,0,0,,,,,1,,,13,אפייה,,,https://celebrationbyorel.com/wp-content/uploads/2019/08/מפיות_003.jpg,,,,,,,,,0,"{""total"":0,""to_translate"":{""en"":4,""he"":4}}",1,1,,,,,,,,
1902,simple,,צבע מאכל ג'ל ורוד מטאלי,1,0,visible,,"נפשיים הקואורדינציה לשעשוע או זהים האדם לבד מסוימים אלימים הממשיכים, בעלי בכל היסטוריה ואת היונקים ופנאי את שמשחקים אחד במקרים. ",,,taxable,,1,,,0,0,,,,,1,,,13,אפייה,,,https://celebrationbyorel.com/wp-content/uploads/2019/08/מפיות_003.jpg,,,,,,,,,0,"{""total"":0,""to_translate"":{""en"":6,""he"":6}}",1,1,,,,,,,,
1903,simple,,צבע מאכל ג'ל ורוד בייבי,1,0,visible,,"נפשיים הקואורדינציה לשעשוע או זהים האדם לבד מסוימים אלימים הממשיכים, בעלי בכל היסטוריה ואת היונקים ופנאי את שמשחקים אחד במקרים. ",,,taxable,,1,,,0,0,,,,,1,,,13,אפייה,,,https://celebrationbyorel.com/wp-content/uploads/2019/08/מפיות_003.jpg,,,,,,,,,0,"{""total"":0,""to_translate"":{""en"":4,""he"":4}}",1,1,,,,,,,,
1904,simple,,צבע מאכל ג'ל ורוד שושנה ,1,0,visible,,"נפשיים הקואורדינציה לשעשוע או זהים האדם לבד מסוימים אלימים הממשיכים, בעלי בכל היסטוריה ואת היונקים ופנאי את שמשחקים אחד במקרים. ",,,taxable,,1,,,0,0,,,,,1,,,13,אפייה,,,https://celebrationbyorel.com/wp-content/uploads/2019/08/מפיות_003.jpg,,,,,,,,,0,"{""total"":0,""to_translate"":{""en"":2,""he"":2}}",1,1,,,,,,,,
1905,simple,,צבע מאכל ג'ל ורוד פוקסיה,1,0,visible,,"נפשיים הקואורדינציה לשעשוע או זהים האדם לבד מסוימים אלימים הממשיכים, בעלי בכל היסטוריה ואת היונקים ופנאי את שמשחקים אחד במקרים. ",,,taxable,,1,,,0,0,,,,,1,,,13,אפייה,,,https://celebrationbyorel.com/wp-content/uploads/2019/08/מפיות_003.jpg,,,,,,,,,0,"{""total"":0,""to_translate"":{""en"":4,""he"":4}}",1,1,,,,,,,,
